No.,Time,Source,Destination,Protocol,Length,Info
6739,45.251098,192.168.2.13,172.64.155.209,TCP,66,[TCP Dup ACK 6721#8] 57745  >  443 [ACK] Seq=1008835 Ack=2439422 Win=1817088 Len=0 SLE=2440882 SRE=2452562
6740,45.251852,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=2452562 Ack=918463 Win=2015232 Len=1460 [TCP PDU reassembled in 6747]
6741,45.251939,192.168.2.13,172.64.155.209,TCP,66,[TCP Dup ACK 6721#9] 57745  >  443 [ACK] Seq=1008835 Ack=2439422 Win=1817088 Len=0 SLE=2440882 SRE=2454022
6742,45.252071,192.168.2.13,35.190.80.1,QUIC,81,"Handshake, DCID=f9f686291ceec13e"
6743,45.252282,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=2454022 Ack=918463 Win=2015232 Len=1460 [TCP PDU reassembled in 6747]
6744,45.2523,192.168.2.13,172.64.155.209,TCP,66,[TCP Dup ACK 6721#10] 57745  >  443 [ACK] Seq=1008835 Ack=2439422 Win=1817088 Len=0 SLE=2440882 SRE=2455482
6745,45.252639,192.168.2.13,35.190.80.1,QUIC,83,"Handshake, DCID=f9f686291ceec13e"
6746,45.25316,172.64.155.209,192.168.2.13,TCP,1514,"443  >  57745 [PSH, ACK] Seq=2455482 Ack=918463 Win=2015232 Len=1460 [TCP PDU reassembled in 6747]"
6747,45.253196,192.168.2.13,172.64.155.209,TCP,66,[TCP Dup ACK 6721#11] 57745  >  443 [ACK] Seq=1008835 Ack=2439422 Win=1817088 Len=0 SLE=2440882 SRE=2456942
6748,45.254393,172.64.155.209,192.168.2.13,TLSv1.3,1514,Application Data
6749,45.254431,192.168.2.13,172.64.155.209,TCP,66,[TCP Dup ACK 6721#12] 57745  >  443 [ACK] Seq=1008835 Ack=2439422 Win=1817088 Len=0 SLE=2440882 SRE=2458402
6750,45.255396,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=2458402 Ack=919863 Win=2015232 Len=1460 [TCP PDU reassembled in 6775]
6751,45.255457,192.168.2.13,172.64.155.209,TCP,66,[TCP Dup ACK 6721#13] 57745  >  443 [ACK] Seq=1008835 Ack=2439422 Win=1817088 Len=0 SLE=2440882 SRE=2459862
6752,45.256022,172.64.155.209,192.168.2.13,TCP,1514,"443  >  57745 [PSH, ACK] Seq=2459862 Ack=919863 Win=2015232 Len=1460 [TCP PDU reassembled in 6775]"
6753,45.256022,172.64.155.209,192.168.2.13,TCP,54,443  >  57745 [ACK] Seq=2461322 Ack=922663 Win=2023424 Len=0
6754,45.256074,192.168.2.13,172.64.155.209,TCP,66,[TCP Dup ACK 6721#14] 57745  >  443 [ACK] Seq=1008835 Ack=2439422 Win=1817088 Len=0 SLE=2440882 SRE=2461322
6755,45.256415,172.64.155.209,192.168.2.13,TCP,54,443  >  57745 [ACK] Seq=2461322 Ack=925463 Win=2023424 Len=0
6756,45.256415,172.64.155.209,192.168.2.13,TCP,54,443  >  57745 [ACK] Seq=2461322 Ack=928263 Win=2031616 Len=0
6757,45.257389,172.64.155.209,192.168.2.13,TCP,54,443  >  57745 [ACK] Seq=2461322 Ack=931063 Win=2039808 Len=0
6758,45.257389,172.64.155.209,192.168.2.13,TCP,54,443  >  57745 [ACK] Seq=2461322 Ack=932898 Win=2039808 Len=0
6759,45.258213,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=2461322 Ack=934298 Win=2048000 Len=1460 [TCP PDU reassembled in 6775]
6760,45.258213,172.64.155.209,192.168.2.13,TCP,1514,"443  >  57745 [PSH, ACK] Seq=2462782 Ack=934298 Win=2048000 Len=1460 [TCP PDU reassembled in 6775]"
6761,45.258255,192.168.2.13,172.64.155.209,TCP,66,[TCP Dup ACK 6721#15] 57745  >  443 [ACK] Seq=1008835 Ack=2439422 Win=1817088 Len=0 SLE=2440882 SRE=2462782
6762,45.258326,192.168.2.13,172.64.155.209,TCP,66,[TCP Dup ACK 6721#16] 57745  >  443 [ACK] Seq=1008835 Ack=2439422 Win=1817088 Len=0 SLE=2440882 SRE=2464242
6763,45.259037,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=2464242 Ack=934298 Win=2048000 Len=1460 [TCP PDU reassembled in 6775]
6764,45.259064,192.168.2.13,172.64.155.209,TCP,66,[TCP Dup ACK 6721#17] 57745  >  443 [ACK] Seq=1008835 Ack=2439422 Win=1817088 Len=0 SLE=2440882 SRE=2465702
6765,45.259858,172.64.155.209,192.168.2.13,TCP,1514,"443  >  57745 [PSH, ACK] Seq=2465702 Ack=934298 Win=2048000 Len=1460 [TCP PDU reassembled in 6775]"
6766,45.259889,192.168.2.13,172.64.155.209,TCP,66,[TCP Dup ACK 6721#18] 57745  >  443 [ACK] Seq=1008835 Ack=2439422 Win=1817088 Len=0 SLE=2440882 SRE=2467162
6767,45.260753,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=2467162 Ack=934298 Win=2048000 Len=1460 [TCP PDU reassembled in 6775]
6768,45.260791,192.168.2.13,172.64.155.209,TCP,66,[TCP Dup ACK 6721#19] 57745  >  443 [ACK] Seq=1008835 Ack=2439422 Win=1817088 Len=0 SLE=2440882 SRE=2468622
6769,45.261136,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=2468622 Ack=934298 Win=2048000 Len=1460 [TCP PDU reassembled in 6775]
6770,45.261157,192.168.2.13,172.64.155.209,TCP,66,[TCP Dup ACK 6721#20] 57745  >  443 [ACK] Seq=1008835 Ack=2439422 Win=1817088 Len=0 SLE=2440882 SRE=2470082
6771,45.261939,172.64.155.209,192.168.2.13,TCP,54,443  >  57745 [ACK] Seq=2470082 Ack=937098 Win=2048000 Len=0
6772,45.261939,172.64.155.209,192.168.2.13,TCP,54,443  >  57745 [ACK] Seq=2470082 Ack=939898 Win=2056192 Len=0
6773,45.262557,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=2470082 Ack=939898 Win=2056192 Len=1460 [TCP PDU reassembled in 6775]
6774,45.262587,192.168.2.13,172.64.155.209,TCP,66,[TCP Dup ACK 6721#21] 57745  >  443 [ACK] Seq=1008835 Ack=2439422 Win=1817088 Len=0 SLE=2440882 SRE=2471542
6775,45.263176,172.64.155.209,192.168.2.13,TCP,1514,"443  >  57745 [PSH, ACK] Seq=2471542 Ack=939898 Win=2056192 Len=1460 [TCP PDU reassembled in 6775]"
6776,45.263176,172.64.155.209,192.168.2.13,TLSv1.3,1514,Application Data
6777,45.263202,192.168.2.13,172.64.155.209,TCP,66,[TCP Dup ACK 6721#22] 57745  >  443 [ACK] Seq=1008835 Ack=2439422 Win=1817088 Len=0 SLE=2440882 SRE=2473002
6778,45.263253,192.168.2.13,172.64.155.209,TCP,66,[TCP Dup ACK 6721#23] 57745  >  443 [ACK] Seq=1008835 Ack=2439422 Win=1817088 Len=0 SLE=2440882 SRE=2474462
6779,45.263822,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=2474462 Ack=939898 Win=2056192 Len=1460 [TCP PDU reassembled in 6798]
6780,45.263855,192.168.2.13,172.64.155.209,TCP,66,[TCP Dup ACK 6721#24] 57745  >  443 [ACK] Seq=1008835 Ack=2439422 Win=1817088 Len=0 SLE=2440882 SRE=2475922
6781,45.265204,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=2475922 Ack=939898 Win=2056192 Len=1460 [TCP PDU reassembled in 6798]
6782,45.265242,192.168.2.13,172.64.155.209,TCP,66,[TCP Dup ACK 6721#25] 57745  >  443 [ACK] Seq=1008835 Ack=2439422 Win=1817088 Len=0 SLE=2440882 SRE=2477382
6783,45.265605,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=2477382 Ack=939898 Win=2056192 Len=1460 [TCP PDU reassembled in 6798]
6784,45.265633,192.168.2.13,172.64.155.209,TCP,66,[TCP Dup ACK 6721#26] 57745  >  443 [ACK] Seq=1008835 Ack=2439422 Win=1817088 Len=0 SLE=2440882 SRE=2478842
6785,45.266035,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=2478842 Ack=939898 Win=2056192 Len=1460 [TCP PDU reassembled in 6798]
6786,45.266061,192.168.2.13,172.64.155.209,TCP,66,[TCP Dup ACK 6721#27] 57745  >  443 [ACK] Seq=1008835 Ack=2439422 Win=1817088 Len=0 SLE=2440882 SRE=2480302
6787,45.266713,172.64.155.209,192.168.2.13,TCP,1514,"443  >  57745 [PSH, ACK] Seq=2480302 Ack=939898 Win=2056192 Len=1460 [TCP PDU reassembled in 6798]"
6788,45.266734,192.168.2.13,172.64.155.209,TCP,66,[TCP Dup ACK 6721#28] 57745  >  443 [ACK] Seq=1008835 Ack=2439422 Win=1817088 Len=0 SLE=2440882 SRE=2481762
6789,45.267412,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=2481762 Ack=939898 Win=2056192 Len=1460 [TCP PDU reassembled in 6798]
6790,45.267433,192.168.2.13,172.64.155.209,TCP,66,[TCP Dup ACK 6721#29] 57745  >  443 [ACK] Seq=1008835 Ack=2439422 Win=1817088 Len=0 SLE=2440882 SRE=2483222
6791,45.26782,172.64.155.209,192.168.2.13,TCP,1514,"443  >  57745 [PSH, ACK] Seq=2483222 Ack=939898 Win=2056192 Len=1460 [TCP PDU reassembled in 6798]"
6792,45.267856,192.168.2.13,172.64.155.209,TCP,66,[TCP Dup ACK 6721#30] 57745  >  443 [ACK] Seq=1008835 Ack=2439422 Win=1817088 Len=0 SLE=2440882 SRE=2484682
6793,45.268705,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=2484682 Ack=939898 Win=2056192 Len=1460 [TCP PDU reassembled in 6798]
6794,45.268705,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=2486142 Ack=939898 Win=2056192 Len=1460 [TCP PDU reassembled in 6798]
6795,45.268762,192.168.2.13,172.64.155.209,TCP,66,[TCP Dup ACK 6721#31] 57745  >  443 [ACK] Seq=1008835 Ack=2439422 Win=1817088 Len=0 SLE=2440882 SRE=2486142
6796,45.268832,192.168.2.13,172.64.155.209,TCP,66,[TCP Dup ACK 6721#32] 57745  >  443 [ACK] Seq=1008835 Ack=2439422 Win=1817088 Len=0 SLE=2440882 SRE=2487602
6797,45.269197,172.64.155.209,192.168.2.13,TCP,1514,"443  >  57745 [PSH, ACK] Seq=2487602 Ack=939898 Win=2056192 Len=1460 [TCP PDU reassembled in 6798]"
6798,45.269219,192.168.2.13,172.64.155.209,TCP,66,[TCP Dup ACK 6721#33] 57745  >  443 [ACK] Seq=1008835 Ack=2439422 Win=1817088 Len=0 SLE=2440882 SRE=2489062
6799,45.269987,172.64.155.209,192.168.2.13,TLSv1.3,1514,Application Data
6800,45.270017,192.168.2.13,172.64.155.209,TCP,66,[TCP Dup ACK 6721#34] 57745  >  443 [ACK] Seq=1008835 Ack=2439422 Win=1817088 Len=0 SLE=2440882 SRE=2490522
6801,45.270723,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=2490522 Ack=939898 Win=2056192 Len=1460 [TCP PDU reassembled in 6820]
6802,45.270754,192.168.2.13,172.64.155.209,TCP,66,[TCP Dup ACK 6721#35] 57745  >  443 [ACK] Seq=1008835 Ack=2439422 Win=1817088 Len=0 SLE=2440882 SRE=2491982
6803,45.271557,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=2491982 Ack=939898 Win=2056192 Len=1460 [TCP PDU reassembled in 6820]
6804,45.271591,192.168.2.13,172.64.155.209,TCP,66,[TCP Dup ACK 6721#36] 57745  >  443 [ACK] Seq=1008835 Ack=2439422 Win=1817088 Len=0 SLE=2440882 SRE=2493442
6805,45.271957,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=2493442 Ack=939898 Win=2056192 Len=1460 [TCP PDU reassembled in 6820]
6806,45.271998,192.168.2.13,172.64.155.209,TCP,66,[TCP Dup ACK 6721#37] 57745  >  443 [ACK] Seq=1008835 Ack=2439422 Win=1817088 Len=0 SLE=2440882 SRE=2494902
6807,45.272401,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=2494902 Ack=939898 Win=2056192 Len=1460 [TCP PDU reassembled in 6820]
6808,45.272424,192.168.2.13,172.64.155.209,TCP,66,[TCP Dup ACK 6721#38] 57745  >  443 [ACK] Seq=1008835 Ack=2439422 Win=1817088 Len=0 SLE=2440882 SRE=2496362
6809,45.273183,172.64.155.209,192.168.2.13,TCP,1514,"443  >  57745 [PSH, ACK] Seq=2496362 Ack=939898 Win=2056192 Len=1460 [TCP PDU reassembled in 6820]"
6810,45.273207,192.168.2.13,172.64.155.209,TCP,66,[TCP Dup ACK 6721#39] 57745  >  443 [ACK] Seq=1008835 Ack=2439422 Win=1817088 Len=0 SLE=2440882 SRE=2497822
6811,45.273525,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=2497822 Ack=941298 Win=2056192 Len=1460 [TCP PDU reassembled in 6820]
6812,45.273561,192.168.2.13,172.64.155.209,TCP,66,[TCP Dup ACK 6721#40] 57745  >  443 [ACK] Seq=1008835 Ack=2439422 Win=1817088 Len=0 SLE=2440882 SRE=2499282
6813,45.274518,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=2499282 Ack=941298 Win=2056192 Len=1460 [TCP PDU reassembled in 6820]
6814,45.274559,192.168.2.13,172.64.155.209,TCP,66,[TCP Dup ACK 6721#41] 57745  >  443 [ACK] Seq=1008835 Ack=2439422 Win=1817088 Len=0 SLE=2440882 SRE=2500742
6815,45.274847,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=2500742 Ack=941298 Win=2056192 Len=1460 [TCP PDU reassembled in 6820]
6816,45.274872,192.168.2.13,172.64.155.209,TCP,66,[TCP Dup ACK 6721#42] 57745  >  443 [ACK] Seq=1008835 Ack=2439422 Win=1817088 Len=0 SLE=2440882 SRE=2502202
6817,45.275211,172.64.155.209,192.168.2.13,TCP,1514,"443  >  57745 [PSH, ACK] Seq=2502202 Ack=941298 Win=2056192 Len=1460 [TCP PDU reassembled in 6820]"
6818,45.275227,192.168.2.13,172.64.155.209,TCP,66,[TCP Dup ACK 6721#43] 57745  >  443 [ACK] Seq=1008835 Ack=2439422 Win=1817088 Len=0 SLE=2440882 SRE=2503662
6819,45.275858,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=2503662 Ack=942321 Win=2064384 Len=1460 [TCP PDU reassembled in 6820]
6820,45.275916,192.168.2.13,172.64.155.209,TCP,66,[TCP Dup ACK 6721#44] 57745  >  443 [ACK] Seq=1008835 Ack=2439422 Win=1817088 Len=0 SLE=2440882 SRE=2505122
6821,45.276113,172.64.155.209,192.168.2.13,TLSv1.3,1514,Application Data
6822,45.276132,192.168.2.13,172.64.155.209,TCP,66,[TCP Dup ACK 6721#45] 57745  >  443 [ACK] Seq=1008835 Ack=2439422 Win=1817088 Len=0 SLE=2440882 SRE=2506582
6823,45.278599,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=2506582 Ack=943721 Win=2064384 Len=1460 [TCP PDU reassembled in 6856]
6824,45.278642,192.168.2.13,172.64.155.209,TCP,66,[TCP Dup ACK 6721#46] 57745  >  443 [ACK] Seq=1008835 Ack=2439422 Win=1817088 Len=0 SLE=2440882 SRE=2508042
6825,45.278994,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=2508042 Ack=943721 Win=2064384 Len=1460 [TCP PDU reassembled in 6856]
6826,45.279029,192.168.2.13,172.64.155.209,TCP,66,[TCP Dup ACK 6721#47] 57745  >  443 [ACK] Seq=1008835 Ack=2439422 Win=1817088 Len=0 SLE=2440882 SRE=2509502
6827,45.279341,172.64.155.209,192.168.2.13,TCP,1514,"443  >  57745 [PSH, ACK] Seq=2509502 Ack=943721 Win=2064384 Len=1460 [TCP PDU reassembled in 6856]"
6828,45.279358,192.168.2.13,172.64.155.209,TCP,66,[TCP Dup ACK 6721#48] 57745  >  443 [ACK] Seq=1008835 Ack=2439422 Win=1817088 Len=0 SLE=2440882 SRE=2510962
6829,45.280145,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=2510962 Ack=945121 Win=2064384 Len=1460 [TCP PDU reassembled in 6856]
6830,45.280145,172.64.155.209,192.168.2.13,TCP,54,443  >  57745 [ACK] Seq=2512422 Ack=947862 Win=2072576 Len=0
6831,45.280204,192.168.2.13,172.64.155.209,TCP,66,[TCP Dup ACK 6721#49] 57745  >  443 [ACK] Seq=1008835 Ack=2439422 Win=1817088 Len=0 SLE=2440882 SRE=2512422
6832,45.280769,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=2512422 Ack=949262 Win=2072576 Len=1460 [TCP PDU reassembled in 6856]
6833,45.280825,192.168.2.13,172.64.155.209,TCP,66,[TCP Dup ACK 6721#50] 57745  >  443 [ACK] Seq=1008835 Ack=2439422 Win=1817088 Len=0 SLE=2440882 SRE=2513882
6834,45.281375,172.64.155.209,192.168.2.13,TCP,1514,"443  >  57745 [PSH, ACK] Seq=2513882 Ack=949262 Win=2072576 Len=1460 [TCP PDU reassembled in 6856]"
6835,45.28145,192.168.2.13,172.64.155.209,TCP,66,[TCP Dup ACK 6721#51] 57745  >  443 [ACK] Seq=1008835 Ack=2439422 Win=1817088 Len=0 SLE=2440882 SRE=2515342
6836,45.281816,172.64.155.209,192.168.2.13,TCP,54,443  >  57745 [ACK] Seq=2515342 Ack=952062 Win=2080768 Len=0
6837,45.282142,172.64.155.209,192.168.2.13,TCP,54,443  >  57745 [ACK] Seq=2515342 Ack=954862 Win=2088960 Len=0
6838,45.282784,172.64.155.209,192.168.2.13,TCP,54,443  >  57745 [ACK] Seq=2515342 Ack=957662 Win=2097152 Len=0
6839,45.282784,172.64.155.209,192.168.2.13,TCP,54,443  >  57745 [ACK] Seq=2515342 Ack=960462 Win=2097152 Len=0
6840,45.283783,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=2515342 Ack=961862 Win=2105344 Len=1460 [TCP PDU reassembled in 6856]
6841,45.283852,192.168.2.13,172.64.155.209,TCP,66,[TCP Dup ACK 6721#52] 57745  >  443 [ACK] Seq=1008835 Ack=2439422 Win=1817088 Len=0 SLE=2440882 SRE=2516802
6842,45.28429,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=2516802 Ack=963262 Win=2105344 Len=1460 [TCP PDU reassembled in 6856]
6843,45.28429,172.64.155.209,192.168.2.13,TCP,1514,"443  >  57745 [PSH, ACK] Seq=2518262 Ack=963262 Win=2105344 Len=1460 [TCP PDU reassembled in 6856]"
6844,45.284307,192.168.2.13,172.64.155.209,TCP,66,[TCP Dup ACK 6721#53] 57745  >  443 [ACK] Seq=1008835 Ack=2439422 Win=1817088 Len=0 SLE=2440882 SRE=2518262
6845,45.284328,192.168.2.13,172.64.155.209,TCP,66,[TCP Dup ACK 6721#54] 57745  >  443 [ACK] Seq=1008835 Ack=2439422 Win=1817088 Len=0 SLE=2440882 SRE=2519722
6846,45.284632,172.64.155.209,192.168.2.13,TCP,54,443  >  57745 [ACK] Seq=2519722 Ack=966062 Win=2113536 Len=0
6847,45.285202,172.64.155.209,192.168.2.13,TCP,54,443  >  57745 [ACK] Seq=2519722 Ack=968862 Win=2113536 Len=0
6848,45.285643,172.64.155.209,192.168.2.13,TCP,54,443  >  57745 [ACK] Seq=2519722 Ack=971662 Win=2121728 Len=0
6849,45.285643,172.64.155.209,192.168.2.13,TCP,54,443  >  57745 [ACK] Seq=2519722 Ack=974462 Win=2129920 Len=0
6850,45.286184,172.64.155.209,192.168.2.13,TCP,54,443  >  57745 [ACK] Seq=2519722 Ack=976931 Win=2138112 Len=0
6851,45.286184,172.64.155.209,192.168.2.13,TCP,54,443  >  57745 [ACK] Seq=2519722 Ack=979731 Win=2138112 Len=0
6852,45.287171,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=2519722 Ack=981131 Win=2146304 Len=1460 [TCP PDU reassembled in 6856]
6853,45.287215,192.168.2.13,172.64.155.209,TCP,66,[TCP Dup ACK 6721#55] 57745  >  443 [ACK] Seq=1008835 Ack=2439422 Win=1817088 Len=0 SLE=2440882 SRE=2521182
6854,45.28758,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=2521182 Ack=983931 Win=2146304 Len=1460 [TCP PDU reassembled in 6856]
6855,45.287596,192.168.2.13,172.64.155.209,TCP,66,[TCP Dup ACK 6721#56] 57745  >  443 [ACK] Seq=1008835 Ack=2439422 Win=1817088 Len=0 SLE=2440882 SRE=2522642
6856,45.287908,172.64.155.209,192.168.2.13,TCP,54,[TCP Previous segment not captured] 443  >  57745 [ACK] Seq=2524102 Ack=985779 Win=2154496 Len=0
6857,45.28867,172.64.155.209,192.168.2.13,TCP,1514,"[TCP Fast Retransmission] 443  >  57745 [PSH, ACK] Seq=2522642 Ack=983931 Win=2146304 Len=1460"
6858,45.28867,172.64.155.209,192.168.2.13,TCP,54,443  >  57745 [ACK] Seq=2524102 Ack=988579 Win=2162688 Len=0
6859,45.288698,192.168.2.13,172.64.155.209,TCP,66,[TCP Dup ACK 6721#57] 57745  >  443 [ACK] Seq=1008835 Ack=2439422 Win=1817088 Len=0 SLE=2440882 SRE=2524102
6860,45.289148,172.64.155.209,192.168.2.13,TCP,54,443  >  57745 [ACK] Seq=2524102 Ack=991302 Win=2162688 Len=0
6861,45.289148,172.64.155.209,192.168.2.13,TCP,54,443  >  57745 [ACK] Seq=2524102 Ack=994102 Win=2170880 Len=0
6862,45.290051,172.64.155.209,192.168.2.13,TLSv1.3,1514,Continuation Data
6863,45.290118,192.168.2.13,172.64.155.209,TCP,66,[TCP Dup ACK 6721#58] 57745  >  443 [ACK] Seq=1008835 Ack=2439422 Win=1817088 Len=0 SLE=2440882 SRE=2525562
6864,45.290446,172.64.155.209,192.168.2.13,TLSv1.3,1514,Continuation Data
6865,45.290472,192.168.2.13,172.64.155.209,TCP,66,[TCP Dup ACK 6721#59] 57745  >  443 [ACK] Seq=1008835 Ack=2439422 Win=1817088 Len=0 SLE=2440882 SRE=2527022
6866,45.291076,172.64.155.209,192.168.2.13,TLSv1.3,1514,Continuation Data
6867,45.291076,172.64.155.209,192.168.2.13,TCP,54,443  >  57745 [ACK] Seq=2528482 Ack=998302 Win=2179072 Len=0
6868,45.291108,192.168.2.13,172.64.155.209,TCP,66,[TCP Dup ACK 6721#60] 57745  >  443 [ACK] Seq=1008835 Ack=2439422 Win=1817088 Len=0 SLE=2440882 SRE=2528482
6869,45.291849,172.64.155.209,192.168.2.13,TCP,54,443  >  57745 [ACK] Seq=2528482 Ack=1001102 Win=2187264 Len=0
6870,45.291849,172.64.155.209,192.168.2.13,TLSv1.3,1514,Continuation Data
6871,45.291885,192.168.2.13,172.64.155.209,TCP,66,[TCP Dup ACK 6721#61] 57745  >  443 [ACK] Seq=1008835 Ack=2439422 Win=1817088 Len=0 SLE=2440882 SRE=2529942
6872,45.292677,172.64.155.209,192.168.2.13,TLSv1.3,1514,Continuation Data
6873,45.292702,192.168.2.13,172.64.155.209,TCP,66,[TCP Dup ACK 6721#62] 57745  >  443 [ACK] Seq=1008835 Ack=2439422 Win=1817088 Len=0 SLE=2440882 SRE=2531402
6874,45.293408,172.64.155.209,192.168.2.13,TLSv1.3,1514,Continuation Data
6875,45.293408,172.64.155.209,192.168.2.13,TCP,54,443  >  57745 [ACK] Seq=2532862 Ack=1004799 Win=2195456 Len=0
6876,45.293442,192.168.2.13,172.64.155.209,TCP,66,[TCP Dup ACK 6721#63] 57745  >  443 [ACK] Seq=1008835 Ack=2439422 Win=1817088 Len=0 SLE=2440882 SRE=2532862
6877,45.29414,172.64.155.209,192.168.2.13,TLSv1.3,1514,Continuation Data
6878,45.294166,192.168.2.13,172.64.155.209,TCP,66,[TCP Dup ACK 6721#64] 57745  >  443 [ACK] Seq=1008835 Ack=2439422 Win=1817088 Len=0 SLE=2440882 SRE=2534322
6879,45.294511,172.64.155.209,192.168.2.13,TLSv1.3,1514,Continuation Data
6880,45.294553,192.168.2.13,172.64.155.209,TCP,66,[TCP Dup ACK 6721#65] 57745  >  443 [ACK] Seq=1008835 Ack=2439422 Win=1817088 Len=0 SLE=2440882 SRE=2535782
6881,45.295329,35.190.80.1,192.168.2.13,QUIC,1292,"Handshake, SCID=f9f686291ceec13e"
6882,45.296205,172.64.155.209,192.168.2.13,TLSv1.3,1514,Continuation Data
6883,45.296205,172.64.155.209,192.168.2.13,TLSv1.3,1514,Continuation Data
6884,45.296262,192.168.2.13,172.64.155.209,TCP,66,[TCP Dup ACK 6721#66] 57745  >  443 [ACK] Seq=1008835 Ack=2439422 Win=1817088 Len=0 SLE=2440882 SRE=2537242
6885,45.296315,192.168.2.13,172.64.155.209,TCP,66,[TCP Dup ACK 6721#67] 57745  >  443 [ACK] Seq=1008835 Ack=2439422 Win=1817088 Len=0 SLE=2440882 SRE=2538702
6886,45.296889,172.64.155.209,192.168.2.13,TLSv1.3,1514,Continuation Data
6887,45.296971,192.168.2.13,172.64.155.209,TCP,66,[TCP Dup ACK 6721#68] 57745  >  443 [ACK] Seq=1008835 Ack=2439422 Win=1817088 Len=0 SLE=2440882 SRE=2540162
6888,45.298233,172.64.155.209,192.168.2.13,TLSv1.3,1514,Continuation Data
6889,45.298233,172.64.155.209,192.168.2.13,TCP,1514,"443  >  57745 [PSH, ACK] Seq=2541622 Ack=1008835 Win=2203648 Len=1460 [TCP PDU reassembled in 6905]"
6890,45.298312,192.168.2.13,172.64.155.209,TCP,66,[TCP Dup ACK 6721#69] 57745  >  443 [ACK] Seq=1008835 Ack=2439422 Win=1817088 Len=0 SLE=2440882 SRE=2541622
6891,45.29837,192.168.2.13,172.64.155.209,TCP,66,[TCP Dup ACK 6721#70] 57745  >  443 [ACK] Seq=1008835 Ack=2439422 Win=1817088 Len=0 SLE=2440882 SRE=2543082
6892,45.298769,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=2543082 Ack=1008835 Win=2203648 Len=1460 [TCP PDU reassembled in 6905]
6893,45.298769,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=2544542 Ack=1008835 Win=2203648 Len=1460 [TCP PDU reassembled in 6905]
6894,45.298785,192.168.2.13,172.64.155.209,TCP,66,[TCP Dup ACK 6721#71] 57745  >  443 [ACK] Seq=1008835 Ack=2439422 Win=1817088 Len=0 SLE=2440882 SRE=2544542
6895,45.298835,192.168.2.13,172.64.155.209,TCP,66,[TCP Dup ACK 6721#72] 57745  >  443 [ACK] Seq=1008835 Ack=2439422 Win=1817088 Len=0 SLE=2440882 SRE=2546002
6896,45.299728,172.64.155.209,192.168.2.13,TCP,1514,"443  >  57745 [PSH, ACK] Seq=2546002 Ack=1008835 Win=2203648 Len=1460 [TCP PDU reassembled in 6905]"
6897,45.299763,192.168.2.13,172.64.155.209,TCP,66,[TCP Dup ACK 6721#73] 57745  >  443 [ACK] Seq=1008835 Ack=2439422 Win=1817088 Len=0 SLE=2440882 SRE=2547462
6898,45.30013,172.64.155.209,192.168.2.13,TCP,1514,443  >  57745 [ACK] Seq=2547462 Ack=1008835 Win=2203648 Len=1460 [TCP PDU reassembled in 6905]
